serial_no,order_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_name
302,285,1,1/5/2024,16:58:38,20.75,20.75,L,Supreme,Veg Special Pizza
303,286,1,1/5/2024,17:01:23,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
304,287,1,1/5/2024,17:30:09,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
305,288,1,1/5/2024,17:32:44,20.75,20.75,L,Supreme,Veg Special Pizza
306,288,1,1/5/2024,17:32:44,20.75,20.75,L,Supreme,Paneer Makhani Pizza
307,289,1,1/5/2024,17:36:23,18.5,18.5,L,Veggie,Onion Cheese Pizza
308,290,1,1/5/2024,17:41:16,12,12,S,Classic,Cheese Chilly Pizza
309,291,1,1/5/2024,17:44:39,20.75,20.75,L,Classic,Paneer Tandoori Pizza
310,293,1,1/5/2024,17:58:38,12,12,S,Classic,Cheese Chilly Pizza
311,294,1,1/5/2024,18:16:35,16.75,16.75,M,Classic,Paneer Tandoori Pizza
312,294,1,1/5/2024,18:16:35,20.75,20.75,L,Supreme,Capsicum Cheese Pizza
313,294,1,1/5/2024,18:16:35,20.75,20.75,L,Classic,Paneer Cheese Pizza
314,296,1,1/5/2024,18:46:54,12,12,S,Veggie,Paneer Peppy Pizza
315,296,1,1/5/2024,18:46:54,16.75,16.75,M,Classic,Paneer Cheese Pizza
316,298,1,1/5/2024,19:10:36,12,12,S,Classic,Cheese Chilly Pizza
317,299,1,1/5/2024,19:34:31,12,12,S,Classic,Cheese Chilly Pizza
318,300,1,1/5/2024,19:42:54,12.5,12.5,S,Supreme,Paneer Makhani Pizza
319,304,1,1/5/2024,20:07:58,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
320,304,1,1/5/2024,20:07:58,20.25,20.25,L,Veggie,Corn Cheese Pizza
321,305,1,1/5/2024,20:35:40,16.5,16.5,M,Supreme,Paneer Barbeque Pizza
322,306,1,1/5/2024,20:37:40,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
323,307,1,1/5/2024,21:45:38,20.5,20.5,L,Classic,Cheese Chilly Pizza
324,307,1,1/5/2024,21:45:38,16.75,16.75,M,Classic,Paneer Cheese Pizza
325,308,1,1/5/2024,21:59:46,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
326,308,1,1/5/2024,21:59:46,12.75,12.75,S,Classic,Paneer Cheese Pizza
327,309,1,1/6/2024,11:39:06,18.5,18.5,L,Veggie,Onion Cheese Pizza
328,310,1,1/6/2024,11:40:48,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
329,310,1,1/6/2024,11:40:48,12.75,12.75,S,Classic,Paneer Cheese Pizza
330,313,1,1/6/2024,12:09:09,16,16,M,Classic,Cheese Chilly Pizza
331,314,1,1/6/2024,12:11:58,18.5,18.5,L,Veggie,Onion Cheese Pizza
332,314,1,1/6/2024,12:11:58,16,16,M,Veggie,Paneer Peppy Pizza
333,314,1,1/6/2024,12:11:58,13.25,13.25,M,Classic,Plain Cheese Margherita Pizza
334,315,1,1/6/2024,12:17:40,16,16,M,Classic,Cheese Chilly Pizza
335,316,1,1/6/2024,12:29:34,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
336,316,1,1/6/2024,12:29:34,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
337,317,1,1/6/2024,12:31:00,16,16,M,Classic,Cheese Chilly Pizza
338,317,1,1/6/2024,12:31:00,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
339,317,1,1/6/2024,12:31:00,12.5,12.5,S,Supreme,Veg Special Pizza
340,318,1,1/6/2024,12:45:14,20.25,20.25,L,Veggie,Corn Cheese Pizza
341,318,1,1/6/2024,12:45:14,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
342,319,1,1/6/2024,12:46:22,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
343,321,1,1/6/2024,12:56:21,20.75,20.75,L,Supreme,Capsicum Cheese Pizza
344,322,1,1/6/2024,13:02:13,12,12,S,Classic,Cheese Chilly Pizza
345,322,1,1/6/2024,13:02:13,20.75,20.75,L,Classic,Paneer Cheese Pizza
346,323,1,1/6/2024,13:05:33,16,16,M,Classic,Cheese Chilly Pizza
347,324,1,1/6/2024,13:06:44,18.5,18.5,L,Veggie,Onion Cheese Pizza
348,325,1,1/6/2024,13:07:32,12,12,S,Classic,Cheese Chilly Pizza
349,326,1,1/6/2024,13:10:13,20.75,20.75,L,Supreme,Paneer Makhani Pizza
350,327,1,1/6/2024,13:10:54,16,16,M,Classic,Cheese Chilly Pizza
351,329,1,1/6/2024,13:22:44,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
352,329,1,1/6/2024,13:22:44,16.5,16.5,M,Supreme,Paneer Makhani Pizza
353,330,1,1/6/2024,13:27:11,16,16,M,Classic,Cheese Chilly Pizza
354,330,1,1/6/2024,13:27:11,12,12,S,Classic,Cheese Chilly Pizza
355,330,1,1/6/2024,13:27:11,18.5,18.5,L,Veggie,Onion Cheese Pizza
356,330,1,1/6/2024,13:27:11,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
357,330,1,1/6/2024,13:27:11,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
358,330,1,1/6/2024,13:27:11,16.5,16.5,M,Supreme,Paneer Barbeque Pizza
359,330,1,1/6/2024,13:27:11,16,16,M,Classic,Paneer Peri Peri Pizza
360,331,1,1/6/2024,13:43:30,16.5,16.5,M,Supreme,Veg Special Pizza
361,332,1,1/6/2024,14:12:01,16.75,16.75,M,Classic,Paneer Cheese Pizza
362,334,1,1/6/2024,14:24:18,20.75,20.75,L,Classic,Paneer Cheese Pizza
363,336,1,1/6/2024,14:51:41,20.75,20.75,L,Supreme,Veg Special Pizza
364,337,1,1/6/2024,15:03:12,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
365,338,1,1/6/2024,15:18:26,20.25,20.25,L,Veggie,Corn Cheese Pizza
366,338,1,1/6/2024,15:18:26,20.75,20.75,L,Classic,Paneer Cheese Pizza
367,338,1,1/6/2024,15:18:26,25.5,25.5,XL,Classic,Paneer Peri Peri Pizza
368,339,1,1/6/2024,15:25:13,16.5,16.5,M,Supreme,Paneer Barbeque Pizza
369,341,1,1/6/2024,15:35:47,16.75,16.75,M,Classic,Paneer Tandoori Pizza
370,343,1,1/6/2024,15:45:37,18.5,18.5,L,Veggie,Onion Cheese Pizza
371,346,1,1/6/2024,16:30:00,12,12,S,Veggie,Paneer Peppy Pizza
372,346,1,1/6/2024,16:30:00,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
373,347,1,1/6/2024,16:37:17,20.75,20.75,L,Classic,Paneer Cheese Pizza
374,348,1,1/6/2024,16:49:12,16,16,M,Classic,Cheese Chilly Pizza
375,348,1,1/6/2024,16:49:12,20.75,20.75,L,Classic,Paneer Cheese Pizza
376,348,1,1/6/2024,16:49:12,12.75,12.75,S,Classic,Paneer Cheese Pizza
377,350,1,1/6/2024,17:37:05,20.5,20.5,L,Classic,Cheese Chilly Pizza
378,350,1,1/6/2024,17:37:05,12.5,12.5,S,Supreme,Paneer Barbeque Pizza
379,351,1,1/6/2024,17:37:29,13.25,13.25,M,Classic,Plain Cheese Margherita Pizza
380,353,1,1/6/2024,17:59:48,20.75,20.75,L,Classic,Paneer Tandoori Pizza
381,353,1,1/6/2024,17:59:48,12.5,12.5,S,Supreme,Veg Special Pizza
382,354,1,1/6/2024,18:01:44,12,12,S,Veggie,Paneer Peppy Pizza
383,355,1,1/6/2024,18:14:45,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
384,358,1,1/6/2024,18:30:12,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
385,359,1,1/6/2024,18:33:08,16,16,M,Veggie,Paneer Peppy Pizza
386,359,1,1/6/2024,18:33:08,20.75,20.75,L,Classic,Paneer Cheese Pizza
387,360,1,1/6/2024,18:50:38,20.75,20.75,L,Classic,Paneer Tandoori Pizza
388,360,1,1/6/2024,18:50:38,12,12,S,Veggie,Paneer Peppy Pizza
389,360,1,1/6/2024,18:50:38,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
390,362,1,1/6/2024,19:13:36,16.75,16.75,M,Classic,Paneer Tandoori Pizza
391,362,1,1/6/2024,19:13:36,20.25,20.25,L,Veggie,Corn Cheese Pizza
392,363,1,1/6/2024,19:20:31,20.25,20.25,L,Veggie,Corn Cheese Pizza
393,364,1,1/6/2024,19:27:24,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
394,364,1,1/6/2024,19:27:24,25.5,25.5,XL,Classic,Paneer Peri Peri Pizza
395,367,1,1/6/2024,20:05:12,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
396,368,1,1/6/2024,20:28:16,20.75,20.75,L,Classic,Paneer Cheese Pizza
397,370,1,1/6/2024,21:02:30,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
398,373,1,1/7/2024,11:45:18,16,16,M,Classic,Cheese Chilly Pizza
399,375,1,1/7/2024,11:58:36,16,16,M,Veggie,Corn Cheese Pizza
400,376,1,1/7/2024,12:01:17,25.5,25.5,XL,Classic,Paneer Peri Peri Pizza
401,377,1,1/7/2024,12:03:18,13.25,13.25,M,Classic,Plain Cheese Margherita Pizza
402,377,1,1/7/2024,12:03:18,20.75,20.75,L,Classic,Paneer Cheese Pizza
403,379,1,1/7/2024,12:25:37,20.75,20.75,L,Classic,Paneer Cheese Pizza
404,382,1,1/7/2024,12:33:07,12.75,12.75,S,Classic,Paneer Cheese Pizza
405,383,1,1/7/2024,12:43:59,16.5,16.5,M,Supreme,Paneer Barbeque Pizza
406,384,1,1/7/2024,12:51:46,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
407,384,1,1/7/2024,12:51:46,12,12,S,Classic,Paneer Peri Peri Pizza
408,386,1,1/7/2024,12:58:16,16.75,16.75,M,Classic,Paneer Cheese Pizza
409,387,1,1/7/2024,13:03:14,12.75,12.75,S,Classic,Paneer Tandoori Pizza
410,387,1,1/7/2024,13:03:14,18.5,18.5,L,Veggie,Onion Cheese Pizza
411,387,1,1/7/2024,13:03:14,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
412,388,1,1/7/2024,13:04:56,12.75,12.75,S,Classic,Paneer Tandoori Pizza
413,391,1,1/7/2024,13:25:31,16,16,M,Classic,Paneer Peri Peri Pizza
414,392,1,1/7/2024,13:36:47,20.75,20.75,L,Supreme,Veg Special Pizza
415,392,1,1/7/2024,13:36:47,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
416,393,1,1/7/2024,13:48:31,12,12,S,Veggie,Paneer Peppy Pizza
417,393,1,1/7/2024,13:48:31,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
418,394,1,1/7/2024,14:02:18,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
419,394,1,1/7/2024,14:02:18,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
420,394,1,1/7/2024,14:02:18,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
421,394,1,1/7/2024,14:02:18,20.75,20.75,L,Classic,Paneer Cheese Pizza
422,397,2,1/7/2024,14:31:10,18.5,37,L,Veggie,Onion Cheese Pizza
423,397,1,1/7/2024,14:31:10,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
424,399,1,1/7/2024,15:47:49,16.75,16.75,M,Classic,Paneer Tandoori Pizza
425,399,1,1/7/2024,15:47:49,16,16,M,Classic,Paneer Peri Peri Pizza
426,400,1,1/7/2024,16:03:07,20.75,20.75,L,Classic,Paneer Cheese Pizza
427,402,1,1/7/2024,16:24:46,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
428,403,1,1/7/2024,16:26:10,12.75,12.75,S,Classic,Paneer Tandoori Pizza
429,403,1,1/7/2024,16:26:10,20.5,20.5,L,Classic,Cheese Chilly Pizza
430,403,1,1/7/2024,16:26:10,12.5,12.5,S,Supreme,Veg Special Pizza
431,406,1,1/7/2024,16:50:49,16,16,M,Classic,Cheese Chilly Pizza
432,407,1,1/7/2024,16:56:42,20.5,20.5,L,Classic,Cheese Chilly Pizza
433,410,1,1/7/2024,17:33:49,25.5,25.5,XL,Classic,Paneer Peri Peri Pizza
434,411,1,1/7/2024,17:58:09,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
435,412,1,1/7/2024,18:07:46,16.5,16.5,M,Supreme,Paneer Makhani Pizza
436,413,1,1/7/2024,18:11:32,12,12,S,Classic,Paneer Peri Peri Pizza
437,414,1,1/7/2024,18:13:22,12,12,S,Classic,Cheese Chilly Pizza
438,414,1,1/7/2024,18:13:22,18.5,18.5,L,Veggie,Onion Cheese Pizza
439,414,1,1/7/2024,18:13:22,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
440,419,1,1/7/2024,19:02:31,20.75,20.75,L,Classic,Paneer Tandoori Pizza
441,419,1,1/7/2024,19:02:31,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
442,420,1,1/7/2024,19:04:40,18.5,18.5,L,Veggie,Onion Cheese Pizza
443,421,1,1/7/2024,19:21:58,20.75,20.75,L,Classic,Paneer Tandoori Pizza
444,422,1,1/7/2024,19:30:25,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
445,423,1,1/7/2024,19:45:07,20.75,20.75,L,Supreme,Capsicum Cheese Pizza
446,426,1,1/7/2024,20:25:45,16,16,M,Classic,Cheese Chilly Pizza
447,429,1,1/7/2024,22:16:53,16.5,16.5,M,Supreme,Paneer Barbeque Pizza
448,430,1,1/7/2024,22:46:13,16,16,M,Veggie,Paneer Peppy Pizza
449,431,1,1/8/2024,11:17:13,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
450,432,1,1/8/2024,11:39:07,20.75,20.75,L,Classic,Paneer Cheese Pizza
451,433,1,1/8/2024,11:49:50,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
452,434,1,1/8/2024,11:54:14,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
453,435,1,1/8/2024,12:06:09,16,16,M,Classic,Cheese Chilly Pizza
454,435,1,1/8/2024,12:06:09,12.5,12.5,S,Supreme,Paneer Makhani Pizza
455,436,1,1/8/2024,12:07:21,20.5,20.5,L,Classic,Cheese Chilly Pizza
456,436,1,1/8/2024,12:07:21,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
457,437,1,1/8/2024,12:07:54,16.75,16.75,M,Classic,Paneer Tandoori Pizza
458,439,1,1/8/2024,12:13:08,12,12,S,Classic,Paneer Peri Peri Pizza
459,440,1,1/8/2024,12:16:34,18.5,18.5,L,Veggie,Onion Cheese Pizza
460,440,1,1/8/2024,12:16:34,20.25,20.25,L,Veggie,Paneer Peppy Pizza
461,440,1,1/8/2024,12:16:34,16,16,M,Veggie,Paneer Peppy Pizza
462,440,1,1/8/2024,12:16:34,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
463,440,1,1/8/2024,12:16:34,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
464,440,1,1/8/2024,12:16:34,20.75,20.75,L,Classic,Paneer Cheese Pizza
465,441,1,1/8/2024,12:16:58,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
466,441,1,1/8/2024,12:16:58,20.75,20.75,L,Classic,Paneer Cheese Pizza
467,443,1,1/8/2024,12:34:20,20.25,20.25,L,Veggie,Corn Cheese Pizza
468,443,1,1/8/2024,12:34:20,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
469,443,1,1/8/2024,12:34:20,12.5,12.5,S,Supreme,Paneer Barbeque Pizza
470,443,1,1/8/2024,12:34:20,16.5,16.5,M,Supreme,Paneer Makhani Pizza
471,443,1,1/8/2024,12:34:20,16.75,16.75,M,Classic,Paneer Cheese Pizza
472,445,1,1/8/2024,12:57:39,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
473,447,1,1/8/2024,13:02:00,18.5,18.5,L,Veggie,Onion Cheese Pizza
474,448,1,1/8/2024,13:03:34,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
475,449,1,1/8/2024,13:04:15,20.75,20.75,L,Classic,Paneer Cheese Pizza
476,451,1,1/8/2024,13:19:06,18.5,18.5,L,Veggie,Onion Cheese Pizza
477,452,1,1/8/2024,13:24:11,16.75,16.75,M,Classic,Paneer Tandoori Pizza
478,453,1,1/8/2024,13:27:14,20.75,20.75,L,Classic,Paneer Cheese Pizza
479,454,1,1/8/2024,13:31:40,16.5,16.5,M,Supreme,Paneer Barbeque Pizza
480,455,1,1/8/2024,13:39:14,20.75,20.75,L,Supreme,Capsicum Cheese Pizza
481,457,1,1/8/2024,13:59:04,16,16,M,Classic,Cheese Chilly Pizza
482,458,1,1/8/2024,14:00:05,16.5,16.5,M,Supreme,Veg Special Pizza
483,458,1,1/8/2024,14:00:05,16.5,16.5,M,Supreme,Paneer Makhani Pizza
484,458,1,1/8/2024,14:00:05,12,12,S,Classic,Paneer Peri Peri Pizza
485,459,1,1/8/2024,14:14:02,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
486,460,1,1/8/2024,14:19:58,12,12,S,Veggie,Paneer Peppy Pizza
487,460,1,1/8/2024,14:19:58,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
488,461,1,1/8/2024,14:21:19,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
489,463,1,1/8/2024,14:40:28,20.75,20.75,L,Classic,Paneer Tandoori Pizza
490,463,1,1/8/2024,14:40:28,16.5,16.5,M,Supreme,Veg Special Pizza
491,464,1,1/8/2024,14:49:01,20.75,20.75,L,Classic,Paneer Tandoori Pizza
492,466,1,1/8/2024,15:30:10,25.5,25.5,XL,Classic,Paneer Peri Peri Pizza
493,467,1,1/8/2024,15:33:13,12.5,12.5,S,Supreme,Veg Special Pizza
494,469,1,1/8/2024,15:37:18,16.75,16.75,M,Classic,Paneer Tandoori Pizza
495,473,1,1/8/2024,16:41:27,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
496,473,1,1/8/2024,16:41:27,16.5,16.5,M,Supreme,Veg Special Pizza
497,474,1,1/8/2024,16:47:48,12,12,S,Veggie,Paneer Peppy Pizza
498,475,1,1/8/2024,17:15:17,20.75,20.75,L,Classic,Paneer Cheese Pizza
499,476,1,1/8/2024,17:27:56,20.75,20.75,L,Supreme,Veg Special Pizza
500,477,1,1/8/2024,17:30:04,16,16,M,Veggie,Paneer Peppy Pizza
501,477,1,1/8/2024,17:30:04,16,16,M,Veggie,Corn Cheese Pizza
502,479,1,1/8/2024,17:37:03,18.5,18.5,L,Veggie,Onion Cheese Pizza
503,482,1,1/8/2024,17:52:42,20.25,20.25,L,Veggie,Paneer Peppy Pizza
504,482,1,1/8/2024,17:52:42,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
505,482,1,1/8/2024,17:52:42,12.5,12.5,S,Supreme,Paneer Barbeque Pizza
506,483,1,1/8/2024,17:54:05,20.75,20.75,L,Classic,Paneer Tandoori Pizza
507,483,1,1/8/2024,17:54:05,16.5,16.5,M,Supreme,Paneer Barbeque Pizza
508,484,1,1/8/2024,18:02:54,20.25,20.25,L,Veggie,Corn Cheese Pizza
509,486,1,1/8/2024,18:15:08,12.5,12.5,S,Supreme,Paneer Makhani Pizza
510,487,1,1/8/2024,18:30:16,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
511,490,1,1/8/2024,18:49:24,16,16,M,Classic,Cheese Chilly Pizza
512,491,1,1/8/2024,19:01:12,16.5,16.5,M,Supreme,Veg Special Pizza
513,493,1,1/8/2024,19:31:47,20.75,20.75,L,Supreme,Capsicum Cheese Pizza
514,494,1,1/8/2024,19:38:40,18.5,18.5,L,Veggie,Onion Cheese Pizza
515,494,1,1/8/2024,19:38:40,20.25,20.25,L,Veggie,Corn Cheese Pizza
516,495,1,1/8/2024,19:42:52,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
517,496,1,1/8/2024,19:46:18,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
518,498,1,1/8/2024,20:02:25,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
519,499,1,1/8/2024,21:10:46,16,16,M,Veggie,Corn Cheese Pizza
520,501,1,1/8/2024,21:51:31,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
521,504,1,1/9/2024,11:48:18,20.5,20.5,L,Classic,Paneer Peri Peri Pizza
522,505,1,1/9/2024,11:55:10,25.5,25.5,XL,Classic,Paneer Peri Peri Pizza
523,509,1,1/9/2024,12:13:58,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
524,510,1,1/9/2024,12:15:03,16,16,M,Classic,Cheese Chilly Pizza
525,510,1,1/9/2024,12:15:03,12,12,S,Classic,Cheese Chilly Pizza
526,510,1,1/9/2024,12:15:03,20.75,20.75,L,Supreme,Capsicum Cheese Pizza
527,510,1,1/9/2024,12:15:03,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
528,511,1,1/9/2024,12:18:21,18.5,18.5,L,Veggie,Onion Cheese Pizza
529,513,1,1/9/2024,12:22:48,20.75,20.75,L,Classic,Paneer Cheese Pizza
530,514,1,1/9/2024,12:26:47,12,12,S,Classic,Cheese Chilly Pizza
531,517,1,1/9/2024,13:09:11,16,16,M,Veggie,Corn Cheese Pizza
532,518,1,1/9/2024,13:11:25,20.75,20.75,L,Supreme,Veg Special Pizza
533,519,1,1/9/2024,13:15:20,12.5,12.5,S,Supreme,Veg Special Pizza
534,521,1,1/9/2024,13:43:07,12.75,12.75,S,Classic,Paneer Cheese Pizza
535,522,1,1/9/2024,14:09:33,12.75,12.75,S,Classic,Paneer Tandoori Pizza
536,522,1,1/9/2024,14:09:33,12,12,S,Classic,Cheese Chilly Pizza
537,522,1,1/9/2024,14:09:33,18.5,18.5,L,Veggie,Onion Cheese Pizza
538,522,1,1/9/2024,14:09:33,12,12,S,Veggie,Paneer Peppy Pizza
539,522,1,1/9/2024,14:09:33,20.5,20.5,L,Classic,Paneer Peri Peri Pizza
540,522,1,1/9/2024,14:09:33,16,16,M,Classic,Paneer Peri Peri Pizza
541,523,1,1/9/2024,14:42:14,16.5,16.5,M,Supreme,Veg Special Pizza
542,524,1,1/9/2024,14:51:35,16.75,16.75,M,Classic,Paneer Cheese Pizza
543,526,1,1/9/2024,15:10:13,18.5,18.5,L,Veggie,Onion Cheese Pizza
544,529,1,1/9/2024,15:31:01,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
545,530,1,1/9/2024,15:43:01,20.5,20.5,L,Classic,Cheese Chilly Pizza
546,530,1,1/9/2024,15:43:01,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
547,533,1,1/9/2024,16:28:43,18.5,18.5,L,Veggie,Onion Cheese Pizza
548,533,1,1/9/2024,16:28:43,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
549,533,1,1/9/2024,16:28:43,25.5,25.5,XL,Classic,Paneer Peri Peri Pizza
550,534,1,1/9/2024,16:43:32,20.75,20.75,L,Supreme,Veg Special Pizza
551,535,1,1/9/2024,17:08:47,16,16,M,Classic,Cheese Chilly Pizza
552,537,1,1/9/2024,17:23:52,12,12,S,Classic,Cheese Chilly Pizza
553,537,1,1/9/2024,17:23:52,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
554,537,1,1/9/2024,17:23:52,20.75,20.75,L,Supreme,Capsicum Cheese Pizza
555,538,1,1/9/2024,17:44:04,20.75,20.75,L,Supreme,Paneer Makhani Pizza
556,539,1,1/9/2024,17:51:34,18.5,18.5,L,Veggie,Onion Cheese Pizza
557,540,1,1/9/2024,17:52:41,20.75,20.75,L,Supreme,Paneer Makhani Pizza
558,542,1,1/9/2024,18:08:06,20.75,20.75,L,Classic,Paneer Tandoori Pizza
559,542,1,1/9/2024,18:08:06,16.5,16.5,M,Supreme,Veg Special Pizza
560,543,1,1/9/2024,18:23:59,16,16,M,Classic,Cheese Chilly Pizza
561,546,1,1/9/2024,18:47:27,12,12,S,Veggie,Paneer Peppy Pizza
562,548,1,1/9/2024,19:06:09,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
563,549,1,1/9/2024,19:06:34,20.75,20.75,L,Classic,Paneer Cheese Pizza
564,550,1,1/9/2024,19:12:59,16,16,M,Classic,Paneer Peri Peri Pizza
565,551,1,1/9/2024,19:26:24,20.75,20.75,L,Classic,Paneer Cheese Pizza
566,551,1,1/9/2024,19:26:24,16,16,M,Classic,Paneer Peri Peri Pizza
567,552,1,1/9/2024,19:31:25,12,12,S,Veggie,Paneer Peppy Pizza
568,552,1,1/9/2024,19:31:25,20.75,20.75,L,Supreme,Capsicum Cheese Pizza
569,553,1,1/9/2024,20:14:47,20.25,20.25,L,Veggie,Corn Cheese Pizza
570,554,1,1/9/2024,20:15:51,12,12,S,Veggie,Paneer Peppy Pizza
571,555,1,1/9/2024,20:18:25,12.75,12.75,S,Classic,Paneer Tandoori Pizza
572,555,1,1/9/2024,20:18:25,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
573,556,1,1/9/2024,20:23:12,25.5,25.5,XL,Classic,Paneer Peri Peri Pizza
574,557,1,1/9/2024,20:30:06,12.5,12.5,S,Supreme,Paneer Barbeque Pizza
575,558,1,1/9/2024,20:51:10,13.25,13.25,M,Classic,Plain Cheese Margherita Pizza
576,559,1,1/9/2024,21:10:16,12,12,S,Classic,Cheese Chilly Pizza
577,560,1,1/9/2024,21:13:48,16,16,M,Veggie,Paneer Peppy Pizza
578,560,1,1/9/2024,21:13:48,16.5,16.5,M,Supreme,Paneer Barbeque Pizza
579,561,1,1/9/2024,21:47:56,12.5,12.5,S,Supreme,Paneer Makhani Pizza
580,563,1,1/9/2024,22:19:03,20.25,20.25,L,Veggie,Corn Cheese Pizza
581,564,1,1/9/2024,22:32:32,20.75,20.75,L,Supreme,Paneer Makhani Pizza
582,566,1,1/10/2024,12:21:19,20.75,20.75,L,Supreme,Paneer Makhani Pizza
583,567,1,1/10/2024,12:27:47,20.75,20.75,L,Classic,Paneer Tandoori Pizza
584,567,2,1/10/2024,12:27:47,18.5,37,L,Veggie,Onion Cheese Pizza
585,567,1,1/10/2024,12:27:47,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
586,567,1,1/10/2024,12:27:47,16.5,16.5,M,Supreme,Paneer Makhani Pizza
587,567,1,1/10/2024,12:27:47,12.75,12.75,S,Classic,Paneer Cheese Pizza
588,568,1,1/10/2024,12:28:53,20.25,20.25,L,Veggie,Corn Cheese Pizza
589,569,1,1/10/2024,12:37:10,12.75,12.75,S,Classic,Paneer Tandoori Pizza
590,569,1,1/10/2024,12:37:10,12,12,S,Classic,Cheese Chilly Pizza
591,570,1,1/10/2024,13:13:59,16,16,M,Veggie,Paneer Peppy Pizza
592,573,1,1/10/2024,13:39:33,16,16,M,Classic,Cheese Chilly Pizza
593,573,1,1/10/2024,13:39:33,18.5,18.5,L,Veggie,Onion Cheese Pizza
594,575,1,1/10/2024,13:41:04,20.5,20.5,L,Classic,Cheese Chilly Pizza
595,578,1,1/10/2024,13:48:49,12.75,12.75,S,Classic,Paneer Tandoori Pizza
596,578,1,1/10/2024,13:48:49,25.5,25.5,XL,Classic,Paneer Peri Peri Pizza
597,579,1,1/10/2024,13:51:19,12,12,S,Veggie,Paneer Peppy Pizza
598,580,1,1/10/2024,13:56:01,13.25,13.25,M,Classic,Plain Cheese Margherita Pizza
599,581,1,1/10/2024,14:13:01,20.25,20.25,L,Veggie,Corn Cheese Pizza
600,583,1,1/10/2024,14:33:19,20.75,20.75,L,Supreme,Capsicum Cheese Pizza
601,585,1,1/10/2024,15:58:42,20.25,20.25,L,Veggie,Corn Cheese Pizza
602,589,1,1/10/2024,17:12:39,12.5,12.5,S,Supreme,Capsicum Cheese Pizza
603,590,1,1/10/2024,17:23:39,18.5,18.5,L,Veggie,Onion Cheese Pizza
